actor_name,actor_id,birth_date,profession
Zac Efron,1311,7/24/1957 0:00,Жүжигчин
Taylor Schilling,1312,1/11/2001 0:00,Жүжигчин
Jesse V Johnson,1313,5/2/1969 0:00,Найруулагч
Steve Austin,1314,4/17/1994 0:00,Жүжигчин
Dolph Lundgren,1315,9/25/1955 0:00,Жүжигчин
Eric Keenleyside,1316,6/10/1942 0:00,Жүжигчин
Nicholas McCarthy,1317,8/20/1943 0:00,Найруулагч
Caity Lotz,1318,8/6/1964 0:00,Жүжигчин
Casper Van Dien,1319,11/28/2002 0:00,Жүжигчин
Mark Steger,1320,3/19/1943 0:00,Жүжигчин
Roland Emmerich,1321,5/8/1964 0:00,Найруулагч
Joely Richardson,1322,3/19/1947 0:00,Жүжигчин
Chris Coppola,1323,6/26/2001 0:00,Жүжигчин
Hyeong-Joon Kim,1324,7/27/1984 0:00,Найруулагч
Hee-soon Park,1325,5/4/1990 0:00,Жүжигчин
Si-hyeon Park,1326,1/28/1987 0:00,Жүжигчин
Sang-wook Joo,1327,5/13/1983 0:00,Жүжигчин
Amy Gross,1328,1/25/1991 0:00,Жүжигчин
Alan Mak,1329,7/14/1940 0:00,Найруулагч
Pascal Laugier,1330,2/13/1997 0:00,Найруулагч
Jessica Biel,1331,10/30/1988 0:00,Жүжигчин
Jodelle Ferland,1332,10/20/1988 0:00,Жүжигчин
Logan Lerman,1333,12/19/1965 0:00,Жүжигчин
Matthew Macfadyen,1334,11/9/1992 0:00,Жүжигчин
Akiva Schaffer,1335,3/14/1965 0:00,Найруулагч
Ben Stiller,1336,3/26/1943 0:00,Найруулагч
Vince Vaughn,1337,12/1/1999 0:00,Жүжигчин
James Watkins,1338,6/24/1955 0:00,Найруулагч
Daniel Radcliffe,1339,9/22/1946 0:00,Жүжигчин
Janet McTeer,1340,1/17/1981 0:00,Жүжигчин
McG,1341,6/3/1955 0:00,Найруулагч
Reese Witherspoon,1342,8/20/1996 0:00,Жүжигчин
Chris Pine,1343,4/15/1969 0:00,Жүжигчин
Tom Hardy,1344,4/18/1940 0:00,Жүжигчин
Spike Brandt,1345,10/25/2002 0:00,Найруулагч
Grey DeLisle,1346,12/19/1973 0:00,Жүжигчин
Joe Alaskey,1347,5/10/1957 0:00,Жүжигчин
Alex Zamm,1348,9/13/1984 0:00,Найруулагч
David Mackey,1349,1/8/1975 0:00,Жүжигчин
Don Rickles,1350,12/14/1941 0:00,Жүжигчин
Ash Brannon,1351,2/19/1990 0:00,Найруулагч
Lee Unkrich,1352,6/28/1966 0:00,Найруулагч
Louis Leterrier,1353,3/10/1986 0:00,Найруулагч
Corey Yuen,1354,2/11/1999 0:00,Найруулагч
Qi Shu,1355,4/20/1980 0:00,Жүжигчин
Bryan Singer,1356,4/29/1984 0:00,Найруулагч
Tom Cruise,1357,10/21/1956 0:00,Жүжигчин
Bill Nighy,1358,9/8/1955 0:00,Жүжигчин
Christian Ditter,1359,5/23/1967 0:00,Найруулагч
Jonas Hammerle,1360,4/13/1996 0:00,Жүжигчин
Waldemar Kobus,1361,8/6/1974 0:00,Жүжигчин
David Keating,1362,12/20/1962 0:00,Найруулагч
Aidan Gillen,1363,6/16/1991 0:00,Жүжигчин
Eva Birthistle,1364,4/27/1996 0:00,Жүжигчин
Timothy Spall,1365,7/27/1999 0:00,Жүжигчин
Gavin O'Connor,1366,9/24/1959 0:00,Найруулагч
Joel Edgerton,1367,11/2/1986 0:00,Найруулагч
Te-Sheng Wei,1368,12/17/1978 0:00,Найруулагч
Masanobu Ando,1369,8/19/1969 0:00,Жүжигчин
Junichi Haruta,1370,3/14/1966 0:00,Жүжигчин
Sabu Kawahara,1371,7/24/1947 0:00,Жүжигчин
Eita,1372,2/20/1958 0:00,Жүжигчин
Kyoko Fukada,1373,4/11/1976 0:00,Жүжигчин
Kippei Shiina,1374,7/7/1998 0:00,Жүжигчин
Stephen J Anderson,1375,3/6/1997 0:00,Найруулагч
Don Hall,1376,5/19/1952 0:00,Найруулагч
Jim Cummings,1377,11/1/1984 0:00,Жүжигчин
Craig Ferguson,1378,8/6/1945 0:00,Жүжигчин
Ivan Oneka,1379,7/20/1984 0:00,Найруулагч
Gorka Vazquez,1380,7/26/1962 0:00,Жүжигчин
Keri Russell,1381,9/9/1969 0:00,Жүжигчин
Nathan Fillion,1382,5/14/1987 0:00,Жүжигчин
Alfred Molina,1383,1/16/1968 0:00,Жүжигчин
Patrick Leung,1384,4/16/1993 0:00,Найруулагч
Mini Yang,1385,3/21/1975 0:00,Жүжигчин
Eric Brevig,1386,12/1/2005 0:00,Найруулагч
Dan Aykroyd,1387,2/15/1982 0:00,Жүжигчин
Justin Timberlake,1388,7/24/1959 0:00,Жүжигчин
Константин Бронзит,1389,3/3/1991 0:00,Найруулагч
Олег Куликович,1390,12/4/1966 0:00,Жүжигчин
Дмитрий Высоцкий,1391,4/4/1975 0:00,Жүжигчин
Георгий Гитис,1392,1/11/1949 0:00,Найруулагч
Антон Макарский,1393,11/17/1947 0:00,Жүжигчин
Инна Гомес,1394,12/10/1977 0:00,Жүжигчин
Troy Quane,1395,4/27/1952 0:00,Найруулагч
Jack Angel,1396,11/3/2005 0:00,Жүжигчин
Fred Armisen,1397,6/22/1996 0:00,Жүжигчин
Владимир Вдовиченков,1398,4/5/1986 0:00,Жүжигчин
Виктор Хориняк,1399,6/28/1988 0:00,Жүжигчин
Ален Арман,1400,9/24/1976 0:00,Зохиолч
Лхагваагийн Эрдэнэбулган,1401,4/14/1979 0:00,Найруулагч
Денис Алексеев,1402,12/24/1943 0:00,Найруулагч
Иван Макаревич,1403,11/23/1965 0:00,Жүжигчин
Екатерина Гусева,1404,9/21/1972 0:00,Жүжигчин
Кирилл Нагиев,1405,5/30/2000 0:00,Жүжигчин
Александр Баранов,1406,6/27/1954 0:00,Найруулагч
Александр Войтинский,1407,10/18/1972 0:00,Найруулагч
Александр Макогон,1408,9/16/1962 0:00,Жүжигчин
Илья Максимов,1409,11/13/1948 0:00,Найруулагч
Валерий Соловьев,1410,10/19/1946 0:00,Жүжигчин
Юрий Тарасов,1411,2/12/1964 0:00,Жүжигчин
Владимир Торопчин,1412,6/9/1945 0:00,Найруулагч
Олег Табаков,1413,6/7/1944 0:00,Жүжигчин
Антон Мегердичев,1414,2/27/1963 0:00,Найруулагч
Анатолий Белый,1415,5/1/1953 0:00,Жүжигчин
Андрей Прошкин,1416,8/13/1976 0:00,Найруулагч
Максим Суханов,1417,3/1/1941 0:00,Жүжигчин
Роза Хайруллина,1418,12/2/1959 0:00,Жүжигчин
Salavat Shajhinurov,1419,12/1/1969 0:00,Найруулагч
Anton Vinogradov,1420,7/27/2003 0:00,Жүжигчин
Vladimir Postnikov,1421,11/17/1981 0:00,Жүжигчин
Mikhail Chernyak,1422,2/16/1998 0:00,Жүжигчин
Simon Smith,1423,8/28/1962 0:00,Найруулагч
Сарик Андресян,1424,9/6/1969 0:00,Найруулагч
Сергей Глезин,1425,9/30/1967 0:00,Найруулагч
Дмитрий Быковский-Ромашов,1426,7/27/1998 0:00,Жүжигчин
Константин Феоктистов,1427,4/23/2003 0:00,Найруулагч
Алексей Андрианов,1428,7/7/2003 0:00,Найруулагч
Данила Козловский,1429,8/18/1989 0:00,Жүжигчин
Фёдор Бондарчук,1430,3/16/1973 0:00,Жүжигчин
Владимир Епифанцев,1431,9/12/1975 0:00,Жүжигчин
Larry Charles,1432,9/18/2004 0:00,Найруулагч
Sacha Baron Cohen,1433,10/12/1958 0:00,Жүжигчин
Ken Davitian,1434,11/19/1962 0:00,Жүжигчин
Clyde Geronimi,1435,3/15/1999 0:00,Найруулагч
Wilfred Jackson,1436,7/1/1965 0:00,Найруулагч
Barbara Luddy,1437,7/8/1955 0:00,Жүжигчин
Larry Roberts,1438,12/28/1976 0:00,Жүжигчин
Ray Winstone,1439,6/22/1961 0:00,Жүжигчин
Crispin Glover,1440,10/19/1998 0:00,Жүжигчин
Michelle Ferre,1441,12/31/1999 0:00,Жүжигчин
Robert Rodriguez,1442,3/12/1960 0:00,Найруулагч
Daryl Sabara,1443,12/13/1974 0:00,Жүжигчин
Alexa Vega,1444,12/11/2004 0:00,Жүжигчин
John Musker,1445,12/29/1988 0:00,Найруулагч
Jodi Benson,1446,3/26/1954 0:00,Жүжигчин
Samuel E Wright,1447,12/28/1978 0:00,Жүжигчин
Michael J Fox,1448,11/29/1980 0:00,Жүжигчин
Geena Davis,1449,2/16/1983 0:00,Жүжигчин
Kirk Jones,1450,8/25/1941 0:00,Найруулагч
Emma Thompson,1451,10/5/1959 0:00,Жүжигчин
Colin Firth,1452,5/28/1996 0:00,Жүжигчин
Guillermo del Toro,1453,12/6/1955 0:00,Найруулагч
Ron Perlman,1454,10/12/1959 0:00,Жүжигчин
Doug Jones,1455,4/14/1961 0:00,Жүжигчин
Selma Blair,1456,9/16/1951 0:00,Жүжигчин
Gary Trousdale,1457,4/5/1950 0:00,Найруулагч
Kirk Wise,1458,11/26/1962 0:00,Найруулагч
Paige O'Hara,1459,9/15/1997 0:00,Жүжигчин
Robby Benson,1460,2/7/1940 0:00,Жүжигчин
Shawn Levy,1461,9/11/1958 0:00,Найруулагч
Hugh Jackman,1462,1/1/1944 0:00,Жүжигчин
Evangeline Lilly and Dakota Goyo,1463,1/21/1977 0:00,Жүжигчин
Rupert Wyatt,1464,7/16/1956 0:00,Найруулагч
James Franco,1465,4/9/1992 0:00,Жүжигчин
Freida Pinto,1466,8/11/1978 0:00,Жүжигчин
Andrew Stanton,1467,9/25/1991 0:00,Найруулагч
Ben Burtt,1468,11/26/1981 0:00,Жүжигчин
Elissa Knight and Jeff Garlin,1469,12/7/1968 0:00,Жүжигчин
Tony Scott,1470,10/28/1996 0:00,Найруулагч
Denzel Washington,1471,6/8/1971 0:00,Жүжигчин
Gerard Butler,1472,9/12/2002 0:00,Жүжигчин
Lena Headey,1473,8/26/2005 0:00,Жүжигчин
David Wenham,1474,11/16/1978 0:00,Жүжигчин
Alejandro Gonzalez Inarritu,1475,7/10/1984 0:00,Найруулагч
Declan Donnellan,1476,11/15/1956 0:00,Найруулагч
Nick Ormerod,1477,10/7/1993 0:00,Найруулагч
Robert Pattinson,1478,4/29/1984 0:00,Жүжигчин
Uma Thurman,1479,7/27/1999 0:00,Жүжигчин
Baltasar Kormakur,1480,8/15/1957 0:00,Найруулагч
Mark Wahlberg,1481,12/25/1991 0:00,Жүжигчин
Giovanni Ribisi,1482,1/14/1971 0:00,Жүжигчин
Tim Burton,1483,3/22/1952 0:00,Найруулагч
Johnny Depp,1484,4/20/1951 0:00,Жүжигчин
Michelle Pfeiffer,1485,2/7/1977 0:00,Жүжигчин
Steven Soderbergh,1486,1/30/1961 0:00,Найруулагч
Alex Pettyfer,1487,9/22/1946 0:00,Жүжигчин
Olivia Munn,1488,3/11/1968 0:00,Жүжигчин
Tarsem Singh,1489,2/3/1983 0:00,Найруулагч
Lily Collins,1490,1/18/1961 0:00,Жүжигчин
Julia Roberts,1491,1/20/2003 0:00,Жүжигчин
Joel Schumacher,1492,6/14/1991 0:00,Найруулагч
Kiefer Sutherland,1493,11/3/1973 0:00,Жүжигчин
Anthony Hemingway,1494,9/8/2001 0:00,Найруулагч
Gerald McRaney,1495,3/20/1949 0:00,Жүжигчин
Robert Schwentke,1496,5/14/1942 0:00,Найруулагч
Bruce Willis,1497,11/28/2001 0:00,Жүжигчин
Helen Mirren,1498,5/7/2003 0:00,Жүжигчин
Jonathan Dayton,1499,10/16/1988 0:00,Найруулагч
Valerie Faris,1500,10/19/1946 0:00,Найруулагч
Paul Dano,1501,5/20/1959 0:00,Жүжигчин
Zoe Kazan,1502,9/17/1942 0:00,Жүжигчин
Annette Bening,1503,5/20/1943 0:00,Жүжигчин
Daniel Espinosa,1504,3/28/1956 0:00,Найруулагч
Ryan Reynolds,1505,10/5/1977 0:00,Жүжигчин
Robert Patrick,1506,4/28/1944 0:00,Жүжигчин
Yimou Zhang,1507,12/25/2004 0:00,Найруулагч
Christian Bale,1508,1/14/1970 0:00,Жүжигчин
Ni Ni,1509,5/31/1957 0:00,Жүжигчин
M Night Shyamalan,1510,1/23/1974 0:00,Найруулагч
Noah Ringer,1511,2/25/1992 0:00,Жүжигчин
Nicola Peltz,1512,8/18/1960 0:00,Жүжигчин
Jeremy Irvine,1513,2/19/1943 0:00,Жүжигчин
Emily Watson,1514,5/13/1943 0:00,Жүжигчин
Andrew Niccol,1515,3/25/1996 0:00,Найруулагч
Amanda Seyfried,1516,5/14/1947 0:00,Жүжигчин
Robin Wright,1517,12/12/1981 0:00,Жүжигчин
Gary Sinise,1518,5/18/1965 0:00,Жүжигчин
Joe Carnahan,1519,4/26/1991 0:00,Найруулагч
Liam Neeson,1520,12/30/1943 0:00,Жүжигчин
Dermot Mulroney,1521,4/4/1999 0:00,Жүжигчин
Frank Grillo,1522,1/30/1986 0:00,Жүжигчин
Terence Young,1523,8/26/1969 0:00,Найруулагч
Sean Connery,1524,8/30/1953 0:00,Жүжигчин
Robert Shaw,1525,6/28/2004 0:00,Жүжигчин
Lotte Lenya,1526,12/9/1959 0:00,Жүжигчин
Ben Whishaw,1527,5/16/1972 0:00,Жүжигчин
Joseph Kosinski,1528,1/5/1966 0:00,Найруулагч
Jeff Bridges,1529,3/20/1955 0:00,Жүжигчин
Garrett Hedlund,1530,7/1/1967 0:00,Жүжигчин
Henry Thomas,1531,12/30/1949 0:00,Жүжигчин
Drew Barrymore,1532,2/10/1940 0:00,Жүжигчин
Tim Hill,1533,2/20/1959 0:00,Найруулагч
Russell Brand,1534,5/25/1947 0:00,Жүжигчин
James Marsden,1535,5/18/1967 0:00,Жүжигчин
Robin Williams,1536,12/10/1996 0:00,Жүжигчин
Kirsten Dunst,1537,9/24/1950 0:00,Жүжигчин
Gore Verbinski,1538,1/30/1940 0:00,Найруулагч
Lee Evans,1539,5/2/1947 0:00,Жүжигчин
Lindsay Lohan,1540,7/16/1973 0:00,Жүжигчин
Dennis Quaid,1541,2/20/1958 0:00,Жүжигчин
Cameron Crowe,1542,4/22/1972 0:00,Найруулагч
Scarlett Johansson,1543,12/6/1941 0:00,Жүжигчин
Frank Coraci,1544,12/25/1961 0:00,Найруулагч
Kevin James,1545,1/26/1967 0:00,Жүжигчин
Rosario Dawson,1546,6/20/1968 0:00,Жүжигчин
Henckel von Donnersmarck,1547,5/17/1976 0:00,Найруулагч
Dennis Dugan,1548,7/9/1991 0:00,Найруулагч
Adam Sandler,1549,11/2/1970 0:00,Жүжигчин
Al Pacino,1550,7/9/1995 0:00,Жүжигчин
Chris Williams,1551,12/18/1974 0:00,Найруулагч
John Travolta,1552,3/8/1957 0:00,Жүжигчин
Miley Cyrus,1553,2/11/1955 0:00,Жүжигчин
Doug Liman,1554,4/14/1961 0:00,Найруулагч
Franka Potente,1555,6/8/1979 0:00,Жүжигчин
Paul Greengrass,1556,1/2/1956 0:00,Найруулагч
Joe Lynch,1557,5/2/2000 0:00,Найруулагч
Erica Leerhsen,1558,9/3/1971 0:00,Жүжигчин
Henry Rollins,1559,12/22/1996 0:00,Жүжигчин
Texas Battle,1560,2/4/1985 0:00,Жүжигчин
Andrew Morahan,1561,1/1/1962 0:00,Найруулагч
JJ Feild,1562,1/24/1955 0:00,Жүжигчин
Leo Gregory,1563,2/6/1989 0:00,Жүжигчин
Kuno Becker,1564,10/30/1961 0:00,Жүжигчин
Anika Noni Rose,1565,4/17/1956 0:00,Жүжигчин
Keith David,1566,5/28/2001 0:00,Жүжигчин
Luke Greenfield,1567,11/8/1971 0:00,Найруулагч
Nicholas Downs,1568,3/16/1943 0:00,Жүжигчин
Spike Lee,1569,8/27/1972 0:00,Найруулагч
Gil Kenan,1570,5/30/1970 0:00,Найруулагч
Mitchel Musso,1571,1/8/1997 0:00,Жүжигчин
Sam Lerner,1572,12/18/1986 0:00,Жүжигчин
Harold Ramis,1573,8/18/1952 0:00,Найруулагч
Mike Gabriel,1574,12/5/1949 0:00,Найруулагч
Eric Goldberg,1575,11/2/1979 0:00,Найруулагч
Linda Hunt,1576,2/16/1943 0:00,Жүжигчин
Brett Ratner,1577,1/20/1961 0:00,Найруулагч
Chris Tucker,1578,2/13/1949 0:00,Жүжигчин
Joby Harold,1579,5/10/1941 0:00,Найруулагч
Hayden Christensen,1580,8/23/2000 0:00,Жүжигчин
Matt Reeves,1581,12/5/1945 0:00,Найруулагч
Mike Vogel,1582,8/11/1940 0:00,Жүжигчин
Jessica Lucas,1583,7/28/2001 0:00,Жүжигчин
Lizzy Caplan,1584,6/5/1952 0:00,Жүжигчин
Nick Cassavetes,1585,11/22/1993 0:00,Найруулагч
Gena Rowlands,1586,1/24/1942 0:00,Жүжигчин
James Garner,1587,2/18/1950 0:00,Жүжигчин
Christopher Nolan,1588,4/20/1947 0:00,Найруулагч
David Slade,1589,8/12/1986 0:00,Найруулагч
Kristen Stewart,1590,12/5/1980 0:00,Жүжигчин
Chris Weitz,1591,5/20/1971 0:00,Найруулагч
Ruben Fleischer,1592,12/13/1955 0:00,Найруулагч
Emma Stone,1593,11/12/1945 0:00,Жүжигчин
Woody Harrelson,1594,7/26/1977 0:00,Жүжигчин
Joseph Gordon-Levitt,1595,3/24/1955 0:00,Жүжигчин
Danny Boyle,1596,12/14/1978 0:00,Найруулагч
Mikael Hafstrom,1597,5/16/1985 0:00,Найруулагч
John Cusack,1598,1/24/1996 0:00,Жүжигчин
Matthew O'Callaghan,1599,8/8/1972 0:00,Найруулагч
Todd Wilderman,1600,4/24/1940 0:00,Найруулагч
Joel McHale,1601,7/11/1958 0:00,Жүжигчин
Mike Epps,1602,4/28/1996 0:00,Жүжигчин
Thandiwe Newton,1603,3/13/1975 0:00,Жүжигчин
Chiwetel Ejiofor,1604,11/11/1980 0:00,Жүжигчин
Dean DeBlois,1605,3/20/1970 0:00,Найруулагч
Jay Baruchel,1606,9/28/1950 0:00,Жүжигчин
Пётр Фёдоров,1607,3/8/1999 0:00,Жүжигчин
Tom McGrath,1608,1/6/1991 0:00,Найруулагч
Will Ferrell,1609,9/6/2005 0:00,Жүжигчин
Johan Hill,1610,6/18/1996 0:00,Жүжигчин
Pierre Morel,1611,3/20/1959 0:00,Найруулагч
Maggie Grace,1612,10/12/1956 0:00,Жүжигчин
Frank Miller,1613,5/25/1956 0:00,Найруулагч
Quentin Tarantino,1614,8/22/2000 0:00,Найруулагч
Mickey Rouke,1615,10/4/1976 0:00,Жүжигчин
Rachel Weisz,1616,12/29/1969 0:00,Жүжигчин
Peyton Reed,1617,11/27/2003 0:00,Найруулагч
Zooey Deschanel,1618,10/29/1979 0:00,Жүжигчин
Bradley Cooper,1619,1/9/2000 0:00,Жүжигчин
Tom Shadyac,1620,12/26/2004 0:00,Найруулагч
Jennifer Aniston,1621,3/30/1945 0:00,Жүжигчин
Steve Bendelack,1622,11/11/1963 0:00,Найруулагч
Rowan Atkinson,1623,6/14/1988 0:00,Жүжигчин
Willem Dafoe,1624,9/1/1993 0:00,Жүжигчин
Shido Nakamura,1625,10/19/1949 0:00,Жүжигчин
BBC,1626,1/5/1961 0:00,Найруулагч
Michael Palin,1627,3/6/1976 0:00,Жүжигчин
Nicolas Cage,1628,9/30/1992 0:00,Жүжигчин
Ethan Hawke,1629,6/16/1947 0:00,Жүжигчин
Christopher Walken,1630,8/25/1979 0:00,Жүжигчин
Jack Nicholson,1631,7/26/1959 0:00,Жүжигчин
Curtis Hanson,1632,4/12/1954 0:00,Найруулагч
Kevin Spacey,1633,1/6/1974 0:00,Жүжигчин
Antoine Fuqua,1634,4/29/1967 0:00,Найруулагч
Jeong-beom Lee,1635,12/16/1981 0:00,Найруулагч
Won Bin,1636,12/18/1960 0:00,Жүжигчин
Gerardo Taracena,1637,5/3/1994 0:00,Жүжигчин
Raoul Trujillo,1638,2/25/1945 0:00,Жүжигчин
Rudy Youngblood,1639,11/19/1996 0:00,Жүжигчин
Todd Holland,1640,12/20/1941 0:00,Найруулагч
Bruce Greenwood,1641,7/27/1988 0:00,Жүжигчин
Mia Wasikowska,1642,11/13/1962 0:00,Жүжигчин
Helena Bonham Carter,1643,4/20/1965 0:00,Жүжигчин
Rupert Grint,1644,4/3/1941 0:00,Жүжигчин
Richard Harris,1645,5/4/1986 0:00,Жүжигчин
Alfonso Cuaron,1646,12/3/1950 0:00,Найруулагч
Emma Watson,1647,7/4/1983 0:00,Жүжигчин
Mike Newell,1648,11/11/1987 0:00,Найруулагч
Susan Sarandon,1649,10/15/1995 0:00,Жүжигчин
Harvey Keitel,1650,9/25/1986 0:00,Жүжигчин
Jeremy Renner,1651,11/25/1959 0:00,Жүжигчин
Rose Byrne,1652,9/29/1988 0:00,Жүжигчин
Robert Carlyle,1653,7/7/1994 0:00,Жүжигчин
Sam Mendes,1654,12/6/1960 0:00,Найруулагч
Thora Birch,1655,3/12/1948 0:00,Жүжигчин
Geoffrey Rush,1656,9/28/1998 0:00,Жүжигчин
Orlando Bloom,1657,10/6/1949 0:00,Жүжигчин
Kirsten Sheridan,1658,3/12/1979 0:00,Найруулагч
Freddie Highmore,1659,8/6/1955 0:00,Жүжигчин
Jonathan Rhys Meyers,1660,4/26/1948 0:00,Жүжигчин
Brooklyn Decker,1661,3/31/1991 0:00,Жүжигчин
Ким Тэ-Гун,1662,6/26/1949 0:00,Найруулагч
Gabriel Da Costa,1663,3/27/1984 0:00,Жүжигчин
Junior Da Costa,1664,9/29/1985 0:00,Жүжигчин
Zefancy Diaz,1665,12/22/1943 0:00,Жүжигчин
Radha Mitchell,1666,6/5/1992 0:00,Жүжигчин
Laurie Holden,1667,6/25/1973 0:00,Жүжигчин
Rob Marshall,1668,1/4/1948 0:00,Найруулагч
Жан Зи-И,1669,6/16/2005 0:00,Жүжигчин
Ken Watanabe,1670,6/28/1957 0:00,Жүжигчин
Michelle Yeoh,1671,4/6/1940 0:00,Жүжигчин
Olivier Megaton,1672,12/29/2000 0:00,Найруулагч
Zoe Saldana,1673,2/3/1941 0:00,Жүжигчин
Michael Vartan,1674,7/9/1976 0:00,Жүжигчин
Callum Blue,1675,7/18/2005 0:00,Жүжигчин
James Mangold,1676,2/19/1978 0:00,Найруулагч
Peter Sarsgaard,1677,8/2/1978 0:00,Жүжигчин
